id,date,tweet,hashtags,language,label
1.44e+18,9/29/2021 22:11,HEADWAY FOOTWEAR - TRUE BLACK size 40-44 INFO SMS:087809264540 BBM:27f20b54 Sepatu Handmade Bandung  https://t.co/ZETxasMzfM,[],en,umum
1.44e+18,9/29/2021 22:09,53. Sadar gasih? Tweets galau gue itu rata rata buat lo !,[],in,umum
1.44e+18,9/26/2021 13:33,Emang kalo se agama bisa nikah gitu??,[],in,umum
1.44e+18,9/26/2021 13:33,"@sugi_0706 @ApocalypseT72 @WendyTangmar @AremaNita__ @agama_nusantara Semula qan saya maksud diskusi nambah tahu, maka sejak kemarin saya sodor topik2 manfaat walau Anda sodor ptanyaan lucu2 saya tetap sodor topik manfaat (kemarin saya pikir Anda Kristian",[],in,umum
1.44e+18,9/26/2021 13:33,"YA ALLAH KOK YG NAMANYA MARK LEE CUMA SATU, LINTAS NEGARA, BEDA AGAMA, BEDA LEVEL PULAK YA ALLAH",[],in,umum
1.44e+18,9/26/2021 13:33,@anaurisaputri lintas agama ya bun,[],in,umum
1.44e+18,9/26/2021 13:33,Betul...cara masuk agama Islam di nenek moyang kita juga dulu ngak disuruh pake cadar dan aneh2 ðŸ¤£,[],in,agama
1.44e+18,9/26/2021 13:33,"@ httpond GA BAYANGIN DIA UDAH AGAMA, BHS INGGRIS, TRUS SEKARANG PKWU, MAU NGAMBIL MAPEL APALAGI NTAR. ðŸ˜©",[],in,umum
1.44e+18,9/26/2021 13:32,besok agama sama apasi,[],in,umum
1.44e+18,9/26/2021 13:32,"Komentarin UAS pake referensi abu janda n dewi tanjung?!  UAS ceramah di kalangan umat Islam bkan di ruang publik.  Klo ga ngerti agama Islam, jgn begaya n coba"" lompat pager.    https://t.co/7Ve5uEUICz",[],in,agama
1.44e+18,9/26/2021 13:31,@AswantGardapati @agama_nusantara @Vi_MAE_ @wajahsementara @mx00711 @pieterpitojo @JxlmT2906 @AremaNita__ @SUMINTA75437379 @ahmedasarlan @ApocalypseT72 @kimansu @kelincipetelur @Erwin21500087 @Hayuningrat7 @IngieCS @KeplakN @Dark_Anger1 @donarevi @PapaeFi,[],in,umum
1.44e+18,9/26/2021 13:31,buset ngerjain agama aja mumet,[],in,umum
1.44e+18,9/26/2021 13:31,"@Askrlfess sholat itu tiang agama nder, ni tambahannya : Allah SWT telah menyediakan tempat yang sangat pedih bagi mereka yang tidak mengerjakanÂ shalat. ... Tiada pula syafaat atau penolong kelakÂ diÂ akhirat bagi mereka yang tidak mengerjakanÂ shalat",[],in,agama
1.44e+18,9/26/2021 13:31,"@_chow__chow__ Wait kalo muhamadiyah itu islam tapi aliran gitu, kristen sama katholik itu beda agama kan?? Maksut aku katholik bukan aliran agama kristen kan?",[],in,agama
1.44e+18,9/26/2021 13:31,catholic punya tunggang agama dalam midnight mass ni lagi kawkaw. semua nak berlumba terpaling tunggang kot,[],in,umum
1.44e+18,9/26/2021 13:31,Tapi kalau pilih agama  https://t.co/oYoPOjIPLr,[],in,umum
1.44e+18,9/26/2021 13:30,@Askrlfess Sholat kan tiang agama. Kalo penyangganya aja gaada gmn mau bagun rumah? Gt sih menurutku ðŸ™ðŸ½,[],in,umum
1.44e+18,9/26/2021 13:30,@syafiqalib cakap macam tak kenal menteri agama tu siapa.. dia dulu paling kuat setankan kerajaan.. sekarang dgn dia jadi setang..,[],in,politik
1.44e+18,9/26/2021 13:30,@fuego97XX @tanyakanrl iya emang kan aku di awal juga jawab emang aib kalau segi agama tapi ya harus tau dulu si alasannya~~~,[],in,umum
1.44e+18,9/26/2021 13:30,@nctzenbase Prayer circle tuh istilah untuk doa berantai atau doa syafaat dengan formasi di agama kristen. Dan ini tuh bisa muncul karen banyak banget key word yang terkait dengan gambar nya nct. Sehingga waktu ada yang nyarik gambar itu jadi salah satu h,[],in,agama
1.44e+18,9/26/2021 13:30,"@hmmmmyyyyyy Gua ngandalin obat herbal ama pergi ke tukang urut handal di kampung sih, ya gua yakin aja soalnya pake doa menurut agama gua, ya namanya dah rusak dalem pastinya gak 100% sempurna lagi kan ya? Setidaknya bersyukur gak sampe lumpuh atau amput",[],in,kesehatan
1.44e+18,9/29/2021 22:07,PUSAT BRANDING MOBIL -  https://t.co/2spsBUkQjw #banten #tangerang #tangsel #bisnis #promosi #info,"['banten', 'tangerang', 'tangsel', 'bisnis', 'promosi', 'info']",in,umum
1.44e+18,9/29/2021 22:07,"setinggi apapun pendidikan dan ilmu yang kau miliki, tetaplah jaga kewarasan dan AKAL SEHATmu!",[],in,motivasi
1.44e+18,9/29/2021 22:05,HEADWAY FOOTWEAR - MIND BLACK TAN size 40-44 INFO SMS:087809264540 BBM:27f20b54 Sepatu Handmade Bandung  https://t.co/qW77XqfaMD,[],in,umum
1.44e+18,9/29/2021 22:03,"met pagi all,semoga menjadi hari yang indah untuk memulai aktifitas bisnis anda",[],in,umum
1.44e+18,9/29/2021 22:03,"Sama seperti pelangi yang berwarna-warni, perbedaan (warna) dalam hidup itu lah yang membuat hidup ini lebih indah. #BotArdy",['botardy'],in,motivasi
1.44e+18,9/29/2021 22:02,Mau bisnis MUDAH? nih #cafeos Waralaba MURAH! :D CALL/SMS : 082 1345 191 00 PIN : 5E9A1EEF,['cafeos'],in,umum
1.44e+18,9/29/2021 22:02,HEADWAY FOOTWEAR - VALUE BROWN size 40-44 INFO SMS:087809264540 BBM:27f20b54 Sepatu Handmade Bandung  https://t.co/nmYllrUvzM,[],en,umum
1.44e+18,9/29/2021 22:01,@Hayuningrat7 Bisnis uang negara...,[],in,umum
1.44e+18,9/29/2021 21:54,Saat ini teknologi informasi dan bisnis telah terjalin sedemikian eratnya. Saya pikir tidak ada yg bisa membicarakan satu tanpa membicarakan yang lain,[],in,teknologi
1.44e+18,9/29/2021 21:52,"Jaga ucapan, perilaku, pikiran sblm bertindak.",[],in,motivasi
1.44e+18,9/29/2021 21:51,Sumpah dah kadang iri ama orang yang bisa akrab atau ngobrol masalah kehidupan atau ide-ide bisnis tanpa di judging ama kaka-kakanya.,[],in,umum
1.44e+18,9/29/2021 21:50,HEADWAY FOOTWEAR - YOUNG BROWN size 40-44 INFO SMS:087809264540 BBM:27f20b54 Sepatu Handmade Bandung  https://t.co/aIwrZtZ3GT,[],en,umum
1.44e+18,9/29/2021 21:49,"@blackmilde ""Yang namanya Jaden yang maso tingkat dewa"" masih mengejek dan dirangkul kasar tiba-tiba tak membuat tubuh besarnya bergeming sedikit pun.  "". . . Bau. Kau bau sekali. Kali ini alasannya apa ? Dicampakkan wanita ? Pria ? Bisnis tak lancar ? To",[],in,umum
1.44e+18,9/29/2021 21:49,"Yuk join bisnis online bareng aku, lumayan banget loh perharinya bisa 50rb - 500rb. Kerjanya cuma via hp aja lagiðŸ“²  YUK BURUAN JOIN MUMPUNG LAGI ADA POTONGAN HARGAðŸš¨ðŸš¨  #zonauangá… á… á…  #zonaBU","['zonauangá… á… á… ', 'zonabu']",in,ekonomi
1.44e+18,9/29/2021 21:48,"Apa pun kata orang lain, belajar dan bekerja keraslah untuk mencapai kesuksesan",[],nl,motivasi
1.44e+18,9/26/2021 13:29,@tubirfess Langsung kirimin yasin aja nder. Atau apapun equvalensinya di agama ybs ðŸ˜†,[],in,agama
1.44e+18,9/26/2021 13:29,Justru karena sy paham agama islam yg sy anut bahwa hanya Islam satu2nya agama yg benar... Yg ngomong bukan sy tp wahyu dari Allah SWT di kitab suci umat islam. Situ muslim bukan?,[],in,agama
1.44e+18,9/26/2021 13:29,"@undipmenfess caraku ngomong: ""Di agama mu kan utang itu ga boleh kan ya? oiya mau ingatin utangmu segini""",[],in,agama
1.44e+18,9/26/2021 13:28,@akun__recehan @basuki_btp ðŸ¤£ðŸ¤£ðŸ¤£ðŸ¤£penista agama islam toh???,[],in,agama
1.44e+18,9/26/2021 13:28,"Gelap ada 5 macam, gelap kerana hari malam, gelap mata kerana buta, gelap otak tiada ilmu, gelap hati tiada agama, gelap hidup tiada kerja.",[],in,motivasi
1.44e+18,9/26/2021 13:28,"@gobbIegore @convomf udah segender, beda agama, putus pula. semangat ya ava yeji bnw.ðŸ‘",[],in,umum
1.44e+18,9/26/2021 13:28,"@Fentuo_ @thenanaaba Lol. Just like in Recovery from Alcoholism, He is at the first stage.... Acknowledging that he has been blocked. (unlike be4 when he claimed He doesn't care).. Eventually he will get to the Acceptance stage and know that he was wrong.",[],en,umum
1.44e+18,9/26/2021 13:28,@datukpancilok Liat sejarah. Yg bawa Agama itu Portugis dan VOC.,[],in,politik
1.44e+18,9/26/2021 13:28,@_NurQaseh Terpampang wajah sebenar penunggang agama..,[],in,agama
1.44e+18,9/26/2021 13:28,"@BlackcoTanya Yg bgst itu yg kasih aliran dana, terutama yg masa mudanya pernah bikin rusuh pake agama ðŸ¤®",[],in,agama
1.44e+18,9/26/2021 13:27,"Seorang penulis pendapat di akhbar Saudi, ""Al-Sharq al-Awsat"", yang dekat dengan pemerintah, meminta agama untuk tunduk pada politik dan berubah dengan pembolehubahnya, bukan kerana politik terbatas pada agama fanatik.  https://t.co/2fQwOOuzfA",[],in,politik
1.44e+18,9/26/2021 13:27,"@convomf Udah beda gender, bega agama pula. Semangat ya aku merjuangin cowok kepopðŸ‘",[],in,umum
1.44e+18,9/26/2021 13:27,"@Yusuf_Mansur Islam ya Islam kok bertanya.jls sudah kok. Agama yg di tunjuk ALLOH SWT,sebagai Rahmatan lil'alamin kok.",[],in,agama
1.44e+18,9/26/2021 13:26,Yg acah kuat agama ni banyak memang tak boleh pakai pun.,[],in,umum
1.44e+18,9/26/2021 13:26,"noel, kita semarga â€” satu agama tapi satu marga ya buat apa #pain   https://t.co/uccNk2fKrL",['pain'],in,umum
1.44e+18,9/26/2021 13:26,"Pernah. Waktu sekolah rendah.  ""Bdk mata sepet. Orang cina. Kau takyah pergi sekolah agama""  Last2, bdk mata sepet ni la dapat markah tinggi dari diorg waktu sekolah agama duluðŸ˜‚.",[],in,pendidikan
1.44e+18,9/26/2021 13:25,"Udah beda kota, beda agama pula ðŸ˜­",[],in,umum
1.44e+18,9/26/2021 13:25,"@sugi_0706 @Budi202232 @ApocalypseT72 @WendyTangmar @AremaNita__ @agama_nusantara Dakwah kesurupan tak akan menghasilkan perubahan apaÂ², kecuali masyarakat yang sakit dan fanatik dan hidup dalam belenggu dogma, rasa takut serta terus larut dalam kebodoha",[],in,agama
1.44e+18,9/29/2021 21:46,HEADWAY FOOTWEAR - PROUD BLACK size 40-44 INFO SMS:087809264540 BBM:27f20b54 Sepatu Handmade Bandung  https://t.co/F41hogKkHv,[],en,umum
1.44e+18,9/29/2021 21:44,Punya Bisnis online?? promosiin aja pake facebook Ads. untuk info lengkap klik  https://t.co/39I3Urf2mT,[],in,ekonomi
1.44e+18,9/29/2021 21:43,"Sebagai pusat bisnis, politik, dan kebudayaan, Jakarta merupakan tempat berdirinya kantor-kantor pusat BUMN,",[],in,politik
1.44e+18,9/29/2021 21:40,HEADWAY FOOTWEAR - ALIVE BROWN size 40-44 INFO SMS:087809264540 BBM:27f20b54 Sepatu Handmade Bandung  https://t.co/YdF0Sb3BFn,[],en,umum
1.44e+18,9/29/2021 21:38,52. There far away from my life !!!,[],en,umum
1.44e+18,9/29/2021 21:35,HEADWAY FOOTWEAR - FLYING BLUE size 40-44 INFO SMS:087809264540 BBM:27f20b54 Sepatu Handmade Bandung  https://t.co/An9rx8jzM0,[],en,umum
1.44e+18,9/29/2021 21:35,Inovasi adalah salah satu kata kunci Untuk memenangkan persaingan bisnis,[],in,ekonomi
1.44e+18,9/29/2021 21:34," https://t.co/SJnzvw21Jh  ""Banyak orang tanya, 'bisnis apa yang bagus?' Jawabnya, 'Bisnis yang bagus adalah yang di buka, bukan di tanya terus!'""",[],in,umum
1.44e+18,9/29/2021 21:34,Go stalk our TL. Because stalking is the new strategy of learning digitally.... #salambisnis,['salambisnis'],en,umum
1.44e+18,9/29/2021 21:34,"@jungtified @yellowpao0 Yo lek merintis saka enom kan sik uwuÂ² ngunu iso digawe konten koyok siska kohl ""Bisnis bersama bebeb check""",[],in,hiburan
1.44e+18,9/29/2021 21:33,Materi KEPEMIMPINAN DALAM BERORGANISASI di Paparkan Pada DIKLAT 4 ORMAS Oi - Video Ke Tiga :  https://t.co/bvBvYTaWdv ##IsmailNurdin,['ismailnurdin'],in,politik
1.44e+18,9/29/2021 21:32,Kemarahan adalah kondisi dmn lidah bekerja lebih cepat dari pada pikiran dan kata2 yang terlanjur terucap hanya jadi penyesalan. #BotArdy,['botardy'],in,motivasi
1.44e+18,9/29/2021 21:31,HEADWAY FOOTWEAR - IMAGINE BLUE size 40-44 INFO SMS:087809264540 BBM:27f20b54 Sepatau Handmade Bandung  https://t.co/Fbq8bgWvDc,[],in,umum
1.44e+18,9/29/2021 21:30,Baju Rajut Korean Style hanya 45-50rb! Check FAVOURITES! RESELLER WELCOME! Iklan__Bisnis iklanbarison iklan_klaten Jual_Beli FJBlounge,[],in,ekonomi
1.44e+18,9/29/2021 21:25,HEADWAY FOOTWEAR - HOPE TAN size 40-44 INFO SMS:087809264540 BBM:27f20b54 Sepatu Handmade Bandung  https://t.co/CDXCix8EAN,[],in,umum
1.44e+18,9/29/2021 21:24,mending lo ajakin nyokap gue aja gih. tapi bisnis bareng nyokap gue yaa udh siap2 disemprot tiap hari wkwkwkwk,[],in,umum
1.44e+18,9/29/2021 21:23,"Orang pintar hebat dalam analisis, sangat mungkin berpikir negatif tentang sebuah bisnis, karena informasi yang berhasil dikumpulkannya sangat banyak. Sedangkan orang bodoh tidak sempat berpikir negatif karena harus segera berbisnis.",[],in,motivasi
1.44e+18,9/29/2021 21:22,Pria/Wanita 17-45thn.Pengen berkarier di bidang kesehatan? Potensi penghasilan 1-15jta/bln. CP: 08562019092 / 22775F91,[],in,ekonomi
1.44e+18,9/29/2021 21:22,"temen gua ada yg ngajakin bisnis coffee shop, katanya gue tinggal duduk manis aja trs joinan duit 30jt.  pertanyaan gue : LO OPTIMIS BANGET GUE PUNYA DUIT 30JT HAH",[],in,ekonomi
1.44e+18,9/26/2021 13:25,GUE GAK BEDA AGAMA ANJING tapi iya kalo segenderðŸ˜‚ðŸ˜‚ðŸ˜‚,[],in,umum
1.44e+18,9/26/2021 13:25,"@Iyo63579667 @GP30DFPI @detikcom @Pak_JK naah cakeep, udh mirip kaya Pendeta2 lu kan yg doyan bool? tenang aje lagian gak ada hukum pernikahan jg  kan di agama lu? hajar aje, entotin semua bray, mau cewe/cowo, binatang jg tetep masuk surga kok lu, Yesus k",[],in,agama
1.44e+18,9/26/2021 13:25,@lioninsideme gue yg pacarannya banyakan beda agama gondok bacanya ðŸ˜­,[],in,umum
1.44e+18,9/26/2021 13:25,@convomf Ada bedanya nder. Agama beda,[],in,umum
1.44e+18,9/26/2021 13:25,"Sepuluh sebab yang menyebabkan batalnya keislaman seseorang. Tidak seperti batalnya jenis-jenis ibadah lain di dalam Islam yang tidak mengeluarkan seseorang dari agama, batalnya keislaman berakibat fatal kepada pelakunya di dunia dan di akhirat.  https://t.co/V4P6Ge4QH7",[],in,agama
1.44e+18,9/26/2021 13:25,@takmelihatmu sekali membuka hati eh ke yg beda agama,[],in,umum
1.44e+18,9/26/2021 13:24,"Anggota Dewan Pertimbangan Presiden, M. @HabibluthfiYahy (Habib Luthfi) memimpin Do'a Bersama Lintas Agama pada tanggal 23 September 2021 di atas KRI Semarang-594.  THREAD  https://t.co/PpxX2BkOMT",[],in,politik
1.44e+18,9/26/2021 13:24,"Gue ga peduli agama lo apa yg gue inget cuma ""All religions teach good things"" ðŸ˜Š",[],in,agama
1.44e+18,9/26/2021 13:24,"budaya, kesenian, tradisi, dan bahkan agama menjadi pembangunan peradaban tersendiri. Sehingga kehidupan leluhur senantiasa dapat direkonstruksi melalui berbagai sudut pandang kajian.  Setiap daerah memiliki peristiwa bersejarah dalam membentuk karakter kedaerahannya.",[],in,pendidikan
1.44e+18,9/26/2021 13:24,"Tunaikanlah solat selagi masih sihat dan mampu, Mantapkan Iman dengan Amal Ibadat dan ilmu Agama kerana itu Salah Satu benteng pertahanan ketika Ad-Dajjal tiba..",[],in,agama
1.44e+18,9/26/2021 13:24,menjalin kasih dengan perbedaan agama itu tidak apa2 asal keduanya tidak sama2 religius,[],in,umum
1.44e+18,9/26/2021 13:24,@democrazymedia Para tersangka peneror para pemuka agama Islam sengaja tidak menggunakan bom krn klo mereka menggunakan bom cap teroris langsung melekat pd mereka tp kita harus waspada krn mereka itu sebetulnya para peneror yg berkelit td dr tuduhan sbg T,[],in,agama
1.44e+18,9/26/2021 13:23,@muispebrianto Sesama agama Islam kan berarti?,[],in,umum
1.44e+18,9/26/2021 13:23,@koko_kru @3rwin__34 @musniumar Astaghfirullah.. Ajaran Agama mana itu..?,[],in,umum
1.44e+18,9/26/2021 13:23,@larvityra @IngieCS @agama_nusantara @AremaNita__ @ahmedasarlan @Corona_KafirNw @wajahsementara @Erwin21500087 @Hayuningrat7 @Vi_MAE_ @donarevi @ogebsneipas @AswantGardapati @KeplakN @Dark_Anger1 @PekikMenoreh @kelincipetelur @spektrumku @filosofiksi Kan,[],in,umum
1.44e+18,9/26/2021 13:23,Apa dasar orang2 atheis maupun agnostik itu menikah? Konsep perkawinan kan berasal dari aturan agama ya? ðŸ¤”,[],in,agama
1.44e+18,9/26/2021 13:23,"@IbuNe_neng Wakakakak... Ada yg jadiin agama sbg pedoman hidup, ada juga utk bertahan hidup ðŸ˜‚",[],in,agama
1.44e+18,9/26/2021 13:23,Kepala Kantor Wilayah (Ka Kanwil) Kementerian Agama Provinsi Lampung Juanda Naim meresmikan 12 kantin sehat Madrasah Aliayah Negeri (MAN) 1 Lampung Timur   https://t.co/foUiz67tSX,[],in,pendidikan
1.44e+18,9/26/2021 13:23,@runzuerun Sangat setuju. Rasanya lebih baik diharamkan penggunaan logo agama ni pada produk. Kalau bawa imej negatif pada agama,[],in,agama
1.44e+18,9/26/2021 13:23,"ya! tak dinafikan agama penting. kita manusia. memang tak jauh dari nafsu, beruntung jika anak anak yg kuat pegangan agamanya dan meninggalkan hal dilarang berkaitan penzinaan,jenayah rogol dan amang seksual etc.  kalau sudah namanya nafsu, semua org boleh terjerumus ke dalamnya.",[],in,agama
1.44e+18,9/29/2021 21:20,HEADWAY FOOTWEAR - LOYAL BLACK size 40-44 INFO SMS:087809264540 BBM:27f20b54 Sepatu Handmade Bandung  https://t.co/04i1wQf7a5,[],en,umum
1.44e+18,9/29/2021 21:18,Dpt jiwa bisnis dr emak ðŸ’ª,[],in,umum
1.44e+18,9/29/2021 21:15,HEADWAY FOOTWEAR - PRIORITY BROWN size 40-44 INFO SMS:087809264540 BBM:27f20b54 Sepatu Handmade Bandung  https://t.co/OdsOtWh9gU,[],en,umum
1.44e+18,9/29/2021 21:12,"bisnis online terbaru ustad yusuf mansur ,daftar di beri 100rb lumayan deh  https://t.co/1hpMkEr55z",[],in,ekonomi
1.44e+18,9/29/2021 21:11,dengan memiliki banyak follower peluang untuk membesarkan bisnis anda!:),[],in,umum
1.44e+18,9/29/2021 21:11,Ingin Raih Ratusan Juta? Ikuti Kompetisi Bisnis bank bjb  https://t.co/LNwbqXDCNx,[],in,ekonomi
1.44e+18,9/29/2021 21:10,HEADWAY FOOTWEAR - RICH BROWN size 40-44 INFO SMS:087809264540 BBM:27f20b54 Sepatu Handmade Bandung  https://t.co/tidYC0J7Bn,[],en,umum
1.44e+18,9/29/2021 21:08,51. Do not have to feel self-important please !!,[],en,umum
1.44e+18,9/29/2021 21:08,"TREND BISNIS DI ABAD 21,TERBUKTI JUTAAN ORG SUKSES CEPAT. YUUK MENJADI BAGIAN DARI KESUKSESAN MEREKA INFO BBM 5D14AF1F SMS 081994804909  https://t.co/L9FMBGHly1",[],in,ekonomi
1.44e+18,9/29/2021 21:03,Allah selalu memberikan yang terbaik kepada mereka yang menyerahkan pilihan itu kepadaNya #BotArdy,['botardy'],in,motivasi
1.44e+18,9/29/2021 21:02,Memulai Bisnis Online Dengan Affiliate Marketing  https://t.co/TsSTtrUAO6,[],in,ekonomi
1.44e+18,9/29/2021 21:02,Memulai Bisnis Online Dengan Affiliate Marketing  https://t.co/qw4KM2tT77,[],in,ekonomi
1.44e+18,9/29/2021 21:02,Langkah-langkah Memulai Bisnis Online Bagi Pemula  https://t.co/RjjVVPSLeZ  https://t.co/oZmNDMviTR,[],in,ekonomi
1.44e+18,9/29/2021 21:02,Langkah-langkah Memulai Bisnis Online Bagi Pemula  https://t.co/YM1zNVoX79  https://t.co/uWRMo9aTRh,[],in,ekonomi
1.44e+18,9/29/2021 21:01,HEADWAY FOOTWEAR - GREAT BROWN size 40-44 INFO SMS:087809264540 BBM:27f20b54 Sepatu Handmade Bandung  https://t.co/dpkemfRmgv,[],en,umum
1.44e+18,9/29/2021 21:00,Jasa promote bbm dengan contact 2000+ hanya 15rb cocok untuk olshop / bisnis anda pin:26b58aa7 | 08979662178 apaajaiklan iklanbekasi,[],in,ekonomi
1.44e+18,9/29/2021 20:57,"@amirk Kok fenomena baru? Disini dari dulu juga gitu. Setelah bisnis gede, duit mulai banyak, bikin ""bank / koperasi"" untuk investasi ke berbagai bisnis kecil. Merger jadi 1 group. Metodenya mau gimana mah cuma detail printilan aja.",[],in,ekonomi
1.44e+18,9/26/2021 13:23,"@Lisaamartatara4 @adearmando1 Woi Goblok, Konteknya Menista Agama, kau pikir Agama di Indonesia Cuma Islam? Rizieq menista agama Lain itu jelas, maukah kulumuri tai wajahnya?",[],in,agama
1.44e+18,9/26/2021 13:23,"Dia menjelaskan bahwa Perisai Bangsa didirikan untuk menjaga keutuhan Indonesia serta melindungi negara dari perpecahan dan permusuhan antar suku, agama dan golongan. Mereka tak mau Indonesia menjadi seperti Afghanistan.",[],in,politik
1.44e+18,9/26/2021 13:23,@larvityra @mx00711 @wajahsementara @daunsirih5 @agama_nusantara @peternaksemut @ogebsneipas @donarevi @AremaNita__ @Erwin21500087 @Hayuningrat7 @IngieCS @Vi_MAE_ @Maleo_Berekor ðŸ¤¤ðŸ¤¤ðŸ¤¤ðŸ˜…,[],und,umum
1.44e+18,9/26/2021 13:23,Pacaran beda agama tuh tiep hari gue dinyanyiin lagu rohani sama pacar ðŸ˜­,[],in,umum
1.44e+18,9/26/2021 13:22,"dr pas die nanya agama gue, gue mulai penasaran kek ini orang kek lg high anj wkwkwkw",[],in,umum
1.44e+18,9/26/2021 13:22,Aku faham kalau solat jemaah mmg tak boleh buat by zoom ke apa tp ape masalah baca yassin bersama melalui medium lain slain bersemuka? Aku tak pandai sgt agama tp ape yg mncipta ibadat baru?  https://t.co/Rk92NGywl0,[],in,agama
1.44e+18,9/26/2021 13:22,@OposisiCerdas Iya gw...gw paling paham ajaran gw mo ape lo. Islam agama gw agama bener paling bener,[],in,agama
1.44e+18,9/26/2021 13:22,Ngentot debatin agama aja teros,[],in,umum
1.44e+18,9/26/2021 13:21,@geloraco kalo gak percaya ajaran agama lain trus ngapain kepoin... Bodoh...,[],in,umum
1.44e+18,9/26/2021 13:21,@Budi202232 @ApocalypseT72 @WendyTangmar @AremaNita__ @agama_nusantara dan kenapa memang?  Sebagai perbandingan Narkoba dan Tahayul in memang apple to apple kan.,[],in,umum
1.44e+18,9/26/2021 13:21,"@ide2nesia @Corona_KafirNw Ideal tapi susah untuk di terapkan. Panglima Kostrad yg bicara nilai2 kebangsaan dgn mengatakan semua agama benar di mata Tuhan aja langsung di protes MUI, padahal beliau mengatakan itu dalam konteks bernegara",[],in,agama
1.44e+18,9/26/2021 13:21,"OMG banyak yang tau ternyata ! Keren-keren ðŸ˜  Jadi, latar belakang perpindahan orang eropa ke Benua Amerika itu   â€¢ 1497 - Inggris kesana, pengen nyari rempah doang sih awalnya  1585-1604 - Inggri sama Spanyol perang nih, mereka kan betolak belakang perkara agama yah",[],in,politik
1.44e+18,9/26/2021 13:21,lagi belajar mapel agama eh gak ada angin gak ada petir tiba tiba nyanyi fever,[],in,umum
1.44e+18,9/26/2021 13:20,"@masgung1973 Podo ae ya.. dsetiap agama,pst ada iblis menyerupai malaikat ðŸ˜‚ðŸ˜‚",[],in,agama
1.44e+18,9/26/2021 13:20,"Tadi abis lihat postingan di instagram tentang ayah yang berjuang buat anaknya. Terus jadi kepikiran suatu momen. Kalau nggak salah itu tahun 2014. Jujur aku ngetik ini sambil nangis . Kayak sakit banget gitu. Jadi, dulu aku pernah diajak ibuku ke pengadilan agama.",[],in,umum
1.44e+18,9/26/2021 13:20,@ainvyzz jangan sampai aku hantar dia pegi belajar subjek akhlak kat sekolah agama ðŸ˜­ðŸ˜‚,[],in,umum
1.44e+18,9/26/2021 13:20,"Pengennya dapat yang paham agama, Tapi Gw nya minim akhlak ðŸ¥±",[],in,umum
1.44e+18,9/26/2021 13:20,"@subschfess ceramah ttg pungli, trs km kaitin sm agama",[],in,umum
1.44e+18,9/26/2021 13:20,"Empat pelajar Madrasah Aliah Negeri (MAN) 1 Lampung Timur, menerima penghargaan dari Kantor Wilayah (Kanwil) Kementerian Agama Provinsi Lampung.   https://t.co/GZE7a3JKTS",[],in,pendidikan
1.44e+18,9/29/2021 20:52,Miliki mental yg kuat. Jgn menyerah ketika mngalami kegagalan.,[],in,motivasi
1.44e+18,9/29/2021 20:47,"Kursus Internet Marketing Online - Dibimbing Langsung ! Pelatihan Internet Marketing Jakarta PELATIHAN INTERNET MARKETING ONLINE. Pembicara Internet Marketing, Praktisi Bisnis Online, Praktisi Bisnis UKM, Private, Pelatih Internet Marketing,...  https://t.co/oi5Dl6k1Cn",[],in,ekonomi
1.44e+18,9/29/2021 20:45,"Mau income Jutaan dengan Modal 170.000? Modal Receh hasil keceh. Bisnis murah, kualitas mewah hasil melimpah. Notipu 2B07390E/ 085871292319",[],in,ekonomi
1.44e+18,9/29/2021 20:39,"Peluang Bisnis Syariah / Reseller di Semarang Pelangsing Badan Herbal, WA: 083842437980 (Suci)- LINE: ieq1101b #PeluangBisnisSemarang",['peluangbisnissemarang'],in,ekonomi
1.44e+18,9/29/2021 20:38,50. Want to be yours !!!! :(,[],en,umum
1.44e+18,9/29/2021 20:34," https://t.co/SJnzvw21Jh  ""Bisnis itu hanya modal dengkul. Bahkan jika Anda tidak punya dengkul, pinjam dengkul orang lain""",[],in,umum
1.44e+18,9/29/2021 20:34,"Xi Jinping Binasakan Bitcoin di China, Panik Enggak? - CNBC Indonesia: Jakarta, CNBC Indonesia - China diketahui sedang gencar menargetkan Bitcoin Cs hingga ekosistem di dalam negeri. Jay Jayawijayaningtyas, Country ManagerÂ ...  https://t.co/22gROAtzTg #bitcoin #bisnis","['bitcoin', 'bisnis']",in,ekonomi
1.44e+18,9/29/2021 20:34,Keep learning. Keep sharing. #salambisnis,['salambisnis'],en,umum
1.44e+18,9/29/2021 20:31,"Diam bukan berarti acuh, tenang bukan berarti menerima begitu saja dan berbaik hati bukan berarti lemah. #BotArdy",['botardy'],in,motivasi
1.44e+18,9/29/2021 20:28,Inovasi adalah salah satu kata kunci Untuk memenangkan persaingan bisnis,[],in,ekonomi
1.44e+18,9/29/2021 20:24,@afrkml Bisnis fashion muslim pastinya ðŸ˜Š,[],in,umum
1.44e+18,9/29/2021 20:24,Inovasi adalah salah satu kata kunci Untuk memenangkan persaingan bisnis,[],in,ekonomi
1.44e+18,9/29/2021 20:22,Masih muda? Ingin pengahasilan sendiri? Hub: 08562019092 / 22775F91,[],in,ekonomi
1.44e+18,9/29/2021 20:21,Jual Sticker Kebersihan Toilet ~  https://t.co/yQSOicr4S8  #tangerang #tangsel #bisnis #apartemen #hotel #industri #kafe #mall #resto,"['tangerang', 'tangsel', 'bisnis', 'apartemen', 'hotel', 'industri', 'kafe', 'mall', 'resto']",in,ekonomi
